series_id,year,period,value,footnote_codes,date,series_title
LNU01049603,2014,M03,70696,"",2014-03-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2014,M04,70445,"",2014-04-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2014,M05,70774,"",2014-05-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2014,M06,70553,"",2014-06-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2014,M07,70607,"",2014-07-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2014,M08,70411,"",2014-08-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2014,M09,70477,"",2014-09-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2014,M10,71065,"",2014-10-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2014,M11,71246,"",2014-11-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2014,M12,70496,"",2014-12-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2015,M01,70951,"",2015-01-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2015,M02,70936,"",2015-02-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2015,M03,70920,"",2015-03-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2015,M04,71058,"",2015-04-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2015,M05,71494,"",2015-05-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2015,M06,71505,"",2015-06-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2015,M07,71257,"",2015-07-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2015,M08,71076,"",2015-08-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2015,M09,71024,"",2015-09-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2015,M10,71552,"",2015-10-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2015,M11,71939,"",2015-11-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2015,M12,71626,"",2015-12-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2016,M01,71792,"",2016-01-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2016,M02,72010,"",2016-02-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2016,M03,72198,"",2016-03-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2016,M04,71918,"",2016-04-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2016,M05,71976,"",2016-05-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2016,M06,71843,"",2016-06-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2016,M07,71944,"",2016-07-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2016,M08,71943,"",2016-08-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2016,M09,72203,"",2016-09-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2016,M10,72376,"",2016-10-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2016,M11,72570,"",2016-11-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2016,M12,72260,"",2016-12-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2017,M01,72243,"",2017-01-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2017,M02,72740,"",2017-02-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2017,M03,72918,"",2017-03-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2017,M04,72736,"",2017-04-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2017,M05,72695,"",2017-05-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2017,M06,72775,"",2017-06-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2017,M07,73014,"",2017-07-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2017,M08,72659,"",2017-08-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU01049603,2017,M09,73018,"",2017-09-01,"(Unadj) Civilian Labor Force Level - Women, Nonveterans, 18 years and over"
LNU04049602,2006,M05,4.5,"",2006-05-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2006,M06,4.3,"",2006-06-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2006,M07,4.5,"",2006-07-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2006,M08,4.3,"",2006-08-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2006,M09,3.9,"",2006-09-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2006,M10,3.8,"",2006-10-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2006,M11,4.1,"",2006-11-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2006,M12,4.4,"",2006-12-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2007,M01,5.4,"",2007-01-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2007,M02,5.4,"",2007-02-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2007,M03,4.9,"",2007-03-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2007,M04,4.3,"",2007-04-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2007,M05,4.3,"",2007-05-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2007,M06,4.5,"",2007-06-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2007,M07,4.4,"",2007-07-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2007,M08,4.2,"",2007-08-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2007,M09,4.4,"",2007-09-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2007,M10,4.3,"",2007-10-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2007,M11,4.4,"",2007-11-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2007,M12,4.9,"",2007-12-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2008,M01,5.8,"",2008-01-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2008,M02,5.7,"",2008-02-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2008,M03,5.6,"",2008-03-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2008,M04,5,"",2008-04-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2008,M05,5.3,"",2008-05-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2008,M06,5.5,"",2008-06-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2008,M07,5.8,"",2008-07-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2008,M08,5.8,"",2008-08-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2008,M09,6.2,"",2008-09-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2008,M10,6.4,"",2008-10-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2008,M11,6.9,"",2008-11-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2008,M12,8.1,"",2008-12-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2009,M01,9.9,"",2009-01-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2009,M02,10.5,"",2009-02-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2009,M03,10.6,"",2009-03-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2009,M04,9.9,"",2009-04-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2009,M05,10.2,"",2009-05-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2009,M06,10.4,"",2009-06-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2009,M07,10.2,"",2009-07-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2009,M08,10.1,"",2009-08-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2009,M09,10.2,"",2009-09-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2009,M10,10.4,"",2009-10-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2009,M11,10.4,"",2009-11-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2009,M12,11.2,"",2009-12-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2010,M01,12.6,"",2010-01-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2010,M02,12.3,"",2010-02-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2010,M03,11.9,"",2010-03-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2010,M04,10.6,"",2010-04-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2010,M05,10.1,"",2010-05-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2010,M06,10.2,"",2010-06-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2010,M07,9.8,"",2010-07-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2010,M08,9.6,"",2010-08-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2010,M09,9.6,"",2010-09-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2010,M10,9.3,"",2010-10-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2010,M11,9.9,"",2010-11-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2010,M12,10.2,"",2010-12-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2011,M01,10.8,"",2011-01-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2011,M02,10.5,"",2011-02-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2011,M03,10.2,"",2011-03-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2011,M04,9.4,"",2011-04-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2011,M05,9,"",2011-05-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2011,M06,9.3,"",2011-06-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2011,M07,9,"",2011-07-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2011,M08,9,"",2011-08-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2011,M09,8.7,"",2011-09-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2011,M10,8.6,"",2011-10-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2011,M11,8.4,"",2011-11-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2011,M12,8.7,"",2011-12-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2012,M01,9.3,"",2012-01-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2012,M02,9.3,"",2012-02-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2012,M03,8.9,"",2012-03-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2012,M04,7.9,"",2012-04-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2012,M05,7.9,"",2012-05-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2012,M06,8.1,"",2012-06-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2012,M07,8,"",2012-07-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2012,M08,7.8,"",2012-08-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2012,M09,7.5,"",2012-09-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2012,M10,7.5,"",2012-10-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2012,M11,7.4,"",2012-11-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2012,M12,7.9,"",2012-12-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2013,M01,9,"",2013-01-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2013,M02,8.4,"",2013-02-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2013,M03,7.9,"",2013-03-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2013,M04,7.4,"",2013-04-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2013,M05,7.4,"",2013-05-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2013,M06,7.5,"",2013-06-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2013,M07,7.3,"",2013-07-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2013,M08,7.3,"",2013-08-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2013,M09,7.1,"",2013-09-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2013,M10,7,"",2013-10-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2013,M11,6.7,"",2013-11-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2013,M12,6.7,"",2013-12-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2014,M01,7.6,"",2014-01-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2014,M02,7.6,"",2014-02-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2014,M03,7,"",2014-03-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2014,M04,6,"",2014-04-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2014,M05,6.1,"",2014-05-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2014,M06,6.1,"",2014-06-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2014,M07,5.9,"",2014-07-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2014,M08,5.8,"",2014-08-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2014,M09,5.5,"",2014-09-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2014,M10,5.2,"",2014-10-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2014,M11,5.6,"",2014-11-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2014,M12,5.7,"",2014-12-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2015,M01,6.5,"",2015-01-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2015,M02,6.3,"",2015-02-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2015,M03,5.9,"",2015-03-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2015,M04,5.1,"",2015-04-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2015,M05,5.2,"",2015-05-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2015,M06,5.2,"",2015-06-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2015,M07,5,"",2015-07-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2015,M08,4.8,"",2015-08-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2015,M09,4.7,"",2015-09-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2015,M10,4.7,"",2015-10-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2015,M11,5,"",2015-11-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2015,M12,5,"",2015-12-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2016,M01,5.4,"",2016-01-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2016,M02,5.5,"",2016-02-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2016,M03,5.2,"",2016-03-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2016,M04,4.7,"",2016-04-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2016,M05,4.5,"",2016-05-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2016,M06,4.7,"",2016-06-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2016,M07,4.9,"",2016-07-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2016,M08,4.7,"",2016-08-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2016,M09,4.6,"",2016-09-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2016,M10,4.6,"",2016-10-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2016,M11,4.4,"",2016-11-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2016,M12,4.7,"",2016-12-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2017,M01,5.3,"",2017-01-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2017,M02,5.3,"",2017-02-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2017,M03,4.9,"",2017-03-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2017,M04,4,"",2017-04-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2017,M05,4,"",2017-05-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2017,M06,4.2,"",2017-06-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2017,M07,4.2,"",2017-07-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2017,M08,4.2,"",2017-08-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049602,2017,M09,4,"",2017-09-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 18 years and over"
LNU04049601,2006,M05,4.3,"",2006-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2006,M06,4.5,"",2006-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2006,M07,4.7,"",2006-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2006,M08,4.5,"",2006-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2006,M09,4.2,"",2006-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2006,M10,3.9,"",2006-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2006,M11,4.1,"",2006-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2006,M12,4.1,"",2006-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2007,M01,4.9,"",2007-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2007,M02,4.7,"",2007-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2007,M03,4.4,"",2007-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2007,M04,4.1,"",2007-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2007,M05,4.1,"",2007-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2007,M06,4.4,"",2007-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2007,M07,4.7,"",2007-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2007,M08,4.5,"",2007-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2007,M09,4.4,"",2007-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2007,M10,4.3,"",2007-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2007,M11,4.3,"",2007-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2007,M12,4.6,"",2007-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2008,M01,5.2,"",2008-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2008,M02,5.1,"",2008-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2008,M03,5.1,"",2008-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2008,M04,4.6,"",2008-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2008,M05,5,"",2008-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2008,M06,5.4,"",2008-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2008,M07,5.7,"",2008-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2008,M08,6,"",2008-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2008,M09,5.8,"",2008-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2008,M10,5.9,"",2008-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2008,M11,6.3,"",2008-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2008,M12,7,"",2008-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2009,M01,8.4,"",2009-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2009,M02,8.8,"",2009-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2009,M03,8.9,"",2009-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2009,M04,8.4,"",2009-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2009,M05,8.9,"",2009-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2009,M06,9.4,"",2009-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2009,M07,9.5,"",2009-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2009,M08,9.5,"",2009-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2009,M09,9.3,"",2009-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2009,M10,9.3,"",2009-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2009,M11,9.2,"",2009-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2009,M12,9.5,"",2009-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2010,M01,10.4,"",2010-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2010,M02,10.3,"",2010-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2010,M03,10,"",2010-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2010,M04,9.3,"",2010-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2010,M05,9.2,"",2010-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2010,M06,9.3,"",2010-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2010,M07,9.5,"",2010-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2010,M08,9.3,"",2010-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2010,M09,9,"",2010-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
LNU04049601,2010,M10,8.8,"",2010-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over"
